formula,Tc
Lu1Ni0.8Cu0.2B1C1,9.25
Mg1C0.906Ni3,9.25
Ce0.93Gd0.07Ru2,9.25
Rh0.03Zr0.97,9.25
H0.61Nb0.76Pd0.24,9.25
B3Ru7,9.24
W1.75Ru1.25B2,9.24
Cu1Rh2Se4,9.23
Pb1Ta1Se2,9.23
Cu0.3Bi2.1Se3,9.23
Rh0.590Ta0.410,9.226
O0.14Rh0.287Ti0.573,9.22
Rh1W1,9.21
Ti0.576Rh0.287O0.14,9.2
Li2Pd0.3Pt2.7B1,9.2
Ba1Fe1.79Zn0.12Co0.09As2,9.2
Ta1S1Se1,9.2
Th1In0.75Sn2.25,9.2
La2.7Pr0.3Se4,9.2
Eu0.5Ce0.5F1Bi1S1Se1,9.2
Ni1Zr3,9.2
C1W2,9.2
O1W3,9.2
Sn0.32Pb0.48In0.2Te1,9.2
Nb0.28Bi2Se3,9.2
La0.6Ce0.4Ru3Si2,9.2
Nb1Se1.5Te0.5,9.2
Cd0.01In0.99,9.2
Ge1Nb3,9.2
Hg0.016In0.984,9.2
Zr0.494Ti0.235Ni0.271,9.2
Ce1Ir3,9.2
Ca1Al0.1Ga0.9Si1,9.2
Nb0.9Pd0.1,9.2
Na0.3Co0.985Mn0.015H2.6O3.3,9.2
La1Bi1S2F0.5O0.5,9.2
Ru0.165Zr0.835,9.2
C2Lu1,9.2
Sn3Th1,9.2
Sn3Th1,9.2
La0.84Tm0.16Sn3,9.2
Ni0.02Ta1S2,9.2
Re0.085Zr0.915,9.2
Zr0.589Ti0.125Ni0.287,9.19
Cu0.8Zn0.2Ir2S4,9.19
Ce0.84Y0.06Gd0.1Ru2,9.19
In3Mo15Se19,9.18
Nb0.243Ta0.374Ir0.384,9.18
Al0.04V0.96,9.18
La1Ni0.85Cu0.15C2,9.17
Pb0.16Sn0.64In0.2Te1,9.16
Nb0.25Bi2Se3,9.16
La1.78Sr0.22Cu0.97Zn0.03O4,9.15
Cs1Os2O6,9.15
Cs1Os2O6,9.15
Pb1.14Ta2S5.14,9.12
Ba8Si40Ga6,9.11
Pb1.14S5.14Ta2,9.1
Cs1Os1O6,9.1
C1.5Ge3La5,9.1
Co0.5Fe0.5Ti1,9.1
Cr0.2Fe0.8U6,9.1
Cr0.099V0.901,9.1
Cu0.5Ge0.5,9.1
Ge0.3Sb0.7,9.1
La1,9.1
La0.84Sn3Tm0.16,9.1
Mo0.05Rh0.04Ti0.91,9.1
Mo3S2Se2,9.1
N1Th1,9.1
Te1,9.1
C1Ta1,9.1
Cr3Ru1,9.1
Cu1.5Co1.5S4,9.1
Lu1Ni0.9Cu0.1B1C1,9.1
C0.74W0.26Si1,9.09
Cu0.78Zn0.22Ir2S4,9.09
Cu0.75Zn0.25Ir2S4,9.09
Y1Pt0.5Ge1.5,9.079
Lu5Rh4Si10,9.07
B3Re7,9.07
Cr0.1V0.9,9.06
Cr1Ru3,9.05
Cs0.1Li0.05W1O2.85F0.15,9.05
Ta0.96W0.04,9.05
La0.95Pr0.05Pb3,9.05
Te1,9.05
Ca4Rh6Pb19,9.04
Th0.2Zr0.8,9.03
Nb1S1.06,9.03
Ge3Mo5,9.03
Ca4Rh6Pb19,9.02
Y2Pd1Ge2.5Si0.5,9.02
Cs1Os2O6,9.01
La1Pt1Si1,9.01
La1Fe1P1O1,9.01
Y0.9Fe0.1B6,9
Ru7B3,9
Co0.215Zr0.785,9
Lu2Ir3Si5,9
Sn0.8In0.2Te0.95Se0.05,9
B3Ru7,9
Nb1Os1Si1,9
Au1Be1,9
Pb1.8Bi0.2Pd1,9
Pb1.4Bi0.6Pd1,9
Cd0.02In0.98,9
Ni0.329Zr0.671,9
Ni0.02V0.98,9
Sb0.02V0.98,9
Au0.24La0.76,9
Hg3Zr1,9
La0.91Lu0.09,9
Co0.017V0.983,9
Hg3Zr1,9
Ba1Ni2As1.846P0.154,9
Cd0.03In0.97,9
Nb0.25Bi2Se3,9
Al2La1,9
In0.1Tl0.9,9
Hg4K1,9
La0.97Nd0.03Pt1Si1,9
Ba1Ni2As1.816P0.184,9
Nb0.2Bi2Se3,9
Nb0.3Bi2Se3,9
Cs1Os2O6,9
Cu0.651Sn0.349,9
C1Ta2,9
H0.08Ta0.92,9
Pd0.07Ti0.93,9
La0.6Sm0.4Bi1S2F0.5O0.5,9
Eu3Bi2S2Se2F4,9
Cd0.04In0.96,9
Ce0.6Nd0.4Bi1S2F0.7O0.3,9
Mo0.1Ti0.9,9
Y2Br0.5Cl1.5C2,9
Ta0.07Zr0.93,9
Al2La1,9
Cs1Os2O6,9
La1Pd0.8Sb2,9
La0.6Sm0.4Bi1S2F0.5O0.5,9
Ce0.6Nd0.4F0.7Bi1S2O0.7,9
Pb1.16Ti2Se5.16,9
Cr3Ru1,9
Nd0.01La0.99Ni1C2,9
La1Ni1C2,9
Se1Sn1,9
Pd2Y0.98Gd0.02Sn1,9
Dy0.75Tb0.25Ni2B2C1,9
Ca1Al0.2Ga0.8Si1,9
Al2La1,9
Sr1Pd1.93Pt0.07Ge2,9
La1Ni0.9Cu0.1C2,9
Ba1Ni2As1.792P0.208,9
Al0.32La0.68,9
La0.98Gd0.02Ru2,9
La1Al2,9
La1Pt0.9Ni0.1Si1,8.99
Sr1Pd1.92Pt0.08Ge2,8.99
Al2La1,8.98
In0.8Tl0.2,8.96
B1W2,8.95
Th1Ir0.8Os1.2,8.95
Sr1Pd1.94Pt0.06Ge2,8.95
Cr0.1V0.9,8.95
Y0.5Lu0.5Ir4B4,8.94
Co0.5Ni0.5Zr2,8.92
Cr0.1V0.9,8.91
Si0.132Zr0.868,8.91
Lu1Ni1B0.8C1.2,8.91
Ca1Cu0.25Si1.7,8.91
S2Ta1,8.9
Cd1C1Ni3,8.9
Y4Rh6Sn19,8.9
Lu4Ir6Sn19,8.9
In1Te1,8.9
Au0.33La0.67,8.9
Bi3Rh1,8.9
C1Ir1Mo3,8.9
H1.33N0.33O3W1,8.9
Pt1V3,8.9
Mo5S6Zn1,8.9
In1Mg2,8.9
Bi3Rh1,8.9
Si2Th1,8.9
Tm1Ni1.91Co0.18B2C1,8.9
La1Ce0Pt1Si1,8.9
La1Os4As12,8.9
K2.9Ba4.9Si46,8.9
Pb1Mo6S4Se4,8.9
Nd1Pt1.5Au0.6B2C1,8.9
Rh0.02Ti0.98,8.9
Hf1Os1As1,8.9
Hf1Os1As1,8.9
Pt0.25V0.75,8.9
Mo1N1,8.9
Tb5Os4Si15,8.9
Tb5Os4Si15,8.9
Pd2Zr1Al1,8.9
La3Pr0.6In1,8.9
Pd2Zr1Al1,8.9
Pd2Hf0.75Y0.25Al1,8.87
In2O3,8.87
Pr1Fe1P1O1,8.87
Sr2Ru1O4,8.86
Cu0.29Bi2Se3,8.86
Lu1.9Sc0.1Ir3Si5,8.86
Sr1Pd1.8Ni0.2Ge2,8.86
Ir0.53Rh0.42Te2,8.86
Ba4Ir8Ge28,8.85
Pb0.445Sn0.445In0.13Te1,8.85
Pr1Bi1S2F0.5O0.5,8.85
Ba1Ag0.3Si1.7,8.85
Ba1Au0.3Si1.7,8.83
Ba1Ag0.2Si1.8,8.81
Bi2.13F0.17S2O0.83,8.81
Zr1Ru1As1,8.81
Zr1Hf1As1,8.8
Lu3Os4Ge13,8.8
Nd1Pd0.77Bi2,8.8
Bi0.9Pb0.1Pd1,8.8
Au1Be1,8.8
Se2Ta1.06,8.8
Ta2Pd1S5,8.8
La0.25Ce0.75Ru2,8.8
Ir0.03Zr0.97,8.8
Li2Pt3B1,8.8
Co0.340Zr0.660,8.8
B1W2,8.8
B1W2,8.8
In0.78Tl0.22,8.8
Ca1Tl2.4Pb0.6,8.8
Pt1V3,8.8
Nb2Pd1S4.25Se0.75,8.8
La0.9Th0.1Ir3,8.8
Ni0.280Zr0.720,8.8
Sr1Ga0.7Si1.3,8.8
Si2Th1,8.8
Si2Th1,8.8
Sr1Ta2S5,8.8
Sn0.025V0.975,8.8
Th1Ir1.2Os0.8,8.8
Sr1Pd1.96Pt0.04Ge2,8.79
Si2Th1,8.78
Y0.9Ca0.1C2,8.78
Ta1Ru1Si1,8.77
Bi4Rh1,8.77
Bi3Rh1,8.77
La1Ni0.95Cu0.05C2,8.77
La3Ru8B6,8.77
Ce0.8Nd0.2Bi1S2F0.7O0.3,8.77
Ba1Ta2S5,8.76
Ba1Ta2S5,8.76
Ba1Ta2S5,8.76
Si2Th1,8.76
Tm1.4Y3.6Rh6Sn18,8.75
Y5Rh6Sn18,8.75
Ba0.95Na0.05Ti2Sb2O1,8.74
In1,8.74
Pt5Th1,8.74
Tm2Fe3Si5,8.74
Hf1P1.45S0.55,8.73
La0.984Lu0.011Tb0.005,8.72
Cr0.74Re0.26,8.72
Co0.376Zr0.624,8.72
B1Ta2,8.72
Ba8Si28Ge18,8.71
Ru0.475V0.525,8.71
Zn1Mo5S6,8.71
Zn1Mo5S6,8.71
H0.59Nb0.72Pd0.28,8.7
Li2Pt3B1,8.7
Sr1Pd2Ge2,8.7
La1Ru2.925Fe0.075Si2,8.7
Sr0.5Ce0.5F1Bi1S1Se1,8.7
Ru0.250Zr0.750,8.7
Pb1S3Ta1,8.7
Pb1Ta1S3,8.7
Zr2Co0.5Ni0.5,8.7
Sn0.672Pb0.168In0.16Te1,8.7
La0.7Sm0.3Bi1S2F0.5O0.5,8.7
La0.7Sm0.3Bi1S2F0.5O0.5,8.7
Pb1Ta1Se2,8.7
Ca1Cu0.25Si1.75,8.7
Ni0.365Zr0.635,8.7
Ce0.013La0.987,8.7
Al1Nb3,8.7
Au1Pb2,8.7
B1Hf1,8.7
Co0.5Ni0.5Zr2,8.7
Cr1,8.7
Cr0.03Sc0.97,8.7
Ge0.6Pd0.4,8.7
Dy1Ni1.99Co0.02B2C1,8.7
Er1Ni1.9Co0.1B2C1,8.7
Rb0.1Li0.05W1O2.85F0.15,8.7
Rh0.03Zr0.97,8.7
Y5Ir4Si10,8.7
Th1Ir0.2Ru1.8,8.7
Y2Pd1Ge3,8.7
Si2Sr1,8.7
Ti2In1C1,8.7
Y1Rh2Si2,8.7
Pd2Zr1In1,8.7
Nd1Fe1P1O1,8.7
La3Rh4Sn13,8.7
K1Fe2As2,8.7
Ni0.05Zr1Te3,8.7
Sr1Pd1.8Ni0.2Ge2,8.7
Lu2Ir2.7Rh0.3Si5,8.69
Lu1.92Sc0.08Ir3Si5,8.68
C1,8.68
La1Bi1S2F0.3O0.77,8.68
La1Bi1S2F0.5O0.5,8.67
La1Ir1As1,8.67
Sr0.55La0.45Bi1S2F1,8.66
La0.75Y0.25F0.5Bi1S2O0.5,8.66
K1Fe2As2,8.66
Sn0.8In0.2Te1,8.65
La3Rh4Sn13,8.65
Bi1.6Pb0.4Pd1,8.65
Sr0.1Bi2Se3,8.65
Zr0.494Ti0.235Ni0.271,8.64
Nb1Se3Sn1,8.63
Sc0.3Y0.7Ir3.6Rh0.4B4,8.62
Cu0.4Bi2Se3,8.61
Pb1.13Ta1S3.13,8.61
Mo0.15Pa0.85,8.6
Au1Th2,8.6
Au1Th2,8.6
Lu1Ir2Rh2B4,8.6
Fe0.025Ti0.975,8.6
Pd0.19Ti0.81,8.6
B3Re7,8.6
La0.71Ce0.29Ir3,8.6
K1Fe2As2,8.6
Ga1,8.6
Nb0.45Rh0.55,8.6
Nb0.9Rh1.1,8.6
Pb1Ta1S3,8.6
Y0.4Lu0.6Ir4B4,8.6
Li2Pd0.48Pt2.52B1,8.6
Ir0.97Pt0.03Te2,8.6
Nb0.5Os0.5,8.6
Pd2Y0.25Tm0.75Sn1,8.6
Ni0.292Zr0.708,8.6
Ni0.228Zr0.772,8.6
La0.85Y0.15,8.6
Y0.6Lu0.4Ir4B4,8.6
La0.85Y0.15,8.6
Sr0.15Bi2Se3,8.6
Na0.2W1O3,8.6
Pd2Lu1Sn1,8.6
B1Mo1.75Ta0.25,8.6
Nb0.5Sb0.25Ti0.25,8.6
Bi1Nb3,8.6
Cu0.7Zn0.3Ir2S4,8.6
U6Fe0.5Co0.5,8.6
Mo0.09Ti0.909,8.6
Th0.9La0.9Ru2,8.6
Ti0.25Nb0.5Sb0.25,8.59
Pd2Lu1Sn1,8.58
Y2Ir3Si5,8.58
H0.46Nb0.69Pd0.31,8.58
Cu0.01Ta1S2,8.58
Ni0.05Ta1S2,8.58
Sr0.15Bi2Se3,8.56
Sr0.15Bi2Se3,8.56
Ir3Th1,8.56
La1Pt1Ge1,8.56
Ta1S0.4Se1.6,8.56
La0.96Nd0.04Pt1Si1,8.56
Y0.2Lu0.8Ir4B4,8.55
Cu1Co1.99Ir0.01S4,8.55
Sr1Pd2Ge2,8.55
Sr0.5La0.5Bi1S2F1,8.545
La0.965Ce0.033Sn3,8.54
Pr0.9Ce0.1Pt4Ge12,8.54
Mo2C1,8.54
As2Cd1Ge1,8.53
Os0.25W0.75,8.52
Lu1Pd2Sn1,8.5
Sn1Nb1Se3,8.5
Pd0.5Au0.5Pb2,8.5
Pt0.33W0.67,8.5
In1Sc1Au2,8.5
Cu0.1Ti1Se2,8.5
Ba1Cu0.2Si1.8,8.5
Eu0.5Ce0.5F1Bi1S1.6Se0.4,8.5
Pd0.01Ta1S2,8.5
Re0.1Mo0.9,8.5
La0.9Ce0.1Ru2,8.5
Pb2Pd1,8.5
Sc0.2Y0.8Ir3.6Rh0.4B4,8.5
Sc0.5Y0.5Ir3.6Rh0.4B4,8.5
La1Bi1S0.6Se1.4F0.5O0.5,8.5
La1.82Sr0.18Cu0.97Co0.03O4,8.5
Bi2Sr2Cu1O6.18,8.5
Sr11Ca10Cu24O41,8.5
Na0.32Co1H2.6O3.3,8.5
La1.84Ce0.16Cu1O4,8.5
Ca1Cu0.25Si1.6,8.5
Sb1.16Ta2S5.16,8.5
Rb0.27W1O2.93,8.5
Rb0.33Ta1S2,8.5
Co1Zr2,8.5
Ni0.241Zr0.759,8.5
Te2Mo6Se6,8.5
Sb1.16S5.16Ta2,8.5
Ag1Bi2,8.5
Au0.5Rh0.4Ti0.91,8.5
B6Nd1,8.5
Ba1,8.5
Co0.5Fe0.5U6,8.5
Fe0.25Ni0.75U6,8.5
Ir0.5Te0.5,8.5
Mo5S6Zn1,8.5
Nb0.85Rh0.15,8.5
Os2Zr1,8.5
Pt1Zr1,8.5
Re24Zr5,8.5
Os2Zr1,8.5
Nb0.85Rh1.15,8.5
Nb2.25V0.75Au1,8.5
Bi2Ir1,8.5
N0.906Zr1,8.5
Os1W3,8.5
Eu1Nd2S5,8.5
La1Ni1C2,8.48
Ho0.93La0.07Ni2B2C1,8.47
Cu0.7Zn0.3Ir2S4,8.465
Mo4P3,8.46
Y2Pd1Ge3,8.45
Y5Ir4Si10,8.45
Mo4P3,8.45
Y1Os4P12,8.45
Ca1Al0.3Ga0.7Si1,8.45
Cu1Co1.9Cr0.1S4,8.43
Mn0.101Ti0.899,8.43
Re0.976W0.024,8.42
Ta0.7V0.3,8.42
Re24Zr5,8.42
As1Ga1,8.4
Zr0.75Pd0.25,8.4
Lu4.98Yb0.02Ir4Si10,8.4
La1Ni1P1O1,8.4
Ba1Ni2P2,8.4
Zn1N1Ni3,8.4
In1N1,8.4
Fe0.05Ta1S2,8.4
Ba1Ni2P2,8.4
La1.875Ba0.125Cu1O4,8.4
Fe1Te1,8.4
Zr0.400Cu0.261Nb0.036Al0.246Ni0.057,8.4
Ca1Ir1Si3,8.4
Zr1Ru0.95Rh0.05P1,8.4
Ce1Bi1S2F0.5O0.5,8.4
La1Bi1S2F0.5O0.5,8.4
Te3Zr1,8.4
K1Fe2As2,8.4
Sr1Pd2Ge2,8.4
K1Fe2As2,8.4
Ir0.5Pt0.5Te2,8.4
Bi3.9Cu0.1S3O4,8.4
Ir0.96Pt0.04Te2,8.4
Ba0.8K0.2Ti2Sb2O1,8.4
Ce0.6Nd0.4F0.5Bi1S2O0.5,8.4
Ba8Si38Al8,8.4
La1Ni1C2,8.4
La1Ni1C2,8.4
La1Bi1S1.4Se0.6F0.5O0.5,8.4
Ce0.6Nd0.4Bi1S2F0.5O0.5,8.4
La3Rh2Sn13,8.4
Ce1Bi3.6Pb0.4Te6,8.4
Ce1Bi3.5Pb0.5Te6,8.4
Ce1Bi3.4Pb0.6Te6,8.4
Ba1Cu0.3Si1.7,8.39
Bi2F0.2S2O0.8,8.35
Co7Y9,8.35
Ce1Bi1S2O1,8.35
La1Ru2.925Fe0.075Si2,8.35
Li1Fe0.981V0.019As1,8.35
Eu0.5La0.5F1Bi1S1.6Se0.4,8.35
Sr0.065Bi2Se3,8.33
Y5Rh6Sn18,8.33
Ce0.6Nd0.4F0.5Bi1S2O0.5,8.32
Y5Rh6Sn18,8.32
Pd0.08Ta1S2,8.31
Ce1Ni1C2,8.3
Eu1Nb2S5,8.3
Pb2Pd1,8.3
Sn1Ta1S2,8.3
Sn1Ta1S2,8.3
Ta1As1,8.3
Nb1Se2,8.3
Ba0.7K0.3Bi1O3,8.3
Dy1Ba1Sr1Cu3O6.7,8.3
Ca0.1Ba1.65La1.25Cu3O7.03,8.3
La1.65Sr0.35Cu0.9Ti0.1O4,8.3
Mg0.89Li0.11B1.88C0.12,8.3
Ba1Fe2As1.5P0.5,8.3
Y1Ba2Cu2.97Zn0.03O6.47,8.3
La1.85Sr0.15Cu0.995Ga0.005O4,8.3
C60Rb3,8.3
La1.8Sr0.2Cu1O4,8.3
La1.8Sr0.2Cu1O4,8.3
La1.84Ba0.16Cu1O4,8.3
Ru0.925Rh0.075Sr2Gd1Cu2O8,8.3
C60Rb3,8.3
Tl0.75K0.25Fe1.84Se2,8.3
Sr1Fe2As1.22P0.78,8.3
La1.89Ce0.11Cu1O4,8.3
Ba0.55K0.45Fe2As2,8.3
La1.887Sr0.113Cu1O4,8.3
La1.92Sr0.08Cu1O4,8.3
La2Cu1O4.047,8.3
Fe0.5Ba1Sr1Yb1Cu2.5O7.432,8.3
Ba0.4K0.6Fe2As2,8.3
La1.85Sr0.15Cu0.9Mg0.1O4,8.3
La1.92Sr0.08Cu1O4,8.3
La0.55Pr1.3Sr0.15Cu1O4,8.29
La1.825Sr0.175Cu0.99Ru0.01O4,8.29
N4H12Na2Cs1C60,8.29
C60Rb3,8.28
C60Rb3,8.28
C60Rb3,8.27
Mg0.8Al0.2B2,8.27
Cs0.8Fe2Se1.96,8.27
Sr1Fe2As1.3P0.7,8.26
C60Rb3,8.25
C60Rb3,8.25
La1.9Sr0.1Cu1O3.98,8.25
Cs3C60,8.24
Ba0.62K0.38Bi1O3,8.23
La1.8Sr0.2Cu1O4,8.22
C60Rb3,8.22
Ba0.62K0.38Bi1O3.1,8.22
La1.8Sr0.2Cu1O4,8.21
La1.885Sr0.115Cu1O4,8.21
La1.795Nd0.08Sr0.125Cu1O4,8.2
C60Rb3,8.2
C60Cs3,8.2
C60Rb3,8.2
Cs1.2Tl2.4C60,8.2
Ru0.7Sn0.3Sr2Eu1Cu2O8,8.2
Eu1Fe2As2,8.2
Ba0.55K0.45Fe2As2,8.2
Mg0.95Fe0.05B2,8.2
K0.8Fe2Se1.96,8.2
Rb0.76Fe1.62Se2,8.2
Nd1Fe1As0.7P0.3F0.1O0.9,8.2
La1.85Sr0.15Cu0.996Fe0.004O4,8.2
La1.9Sr0.1Cu1O4,8.2
Eu1Ba2Cu2.7Co0.3O6.95,8.2
La1.736Nd0.117Ca0.138Ba0.012Cu1O4,8.2
La1.85Sr0.15Cu0.99Zn0.01O4,8.2
La1.736Nd0.114Ca0.138Ba0.012Cu1O4.02,8.2
C60Rb3,8.2
C60Rb3,8.2
C60Rb3,8.2
La1.88Sr0.12Cu1O4,8.2
Ba0.625K0.375Bi1O3,8.2
Ba0.55K0.45Fe2As2,8.2
La1Fe1As1F0.1O0.9,8.2
Ba0.65Na0.35Fe2As2,8.2
Ca8La2Pt3.3Fe9.7As18,8.2
Ba0.7K0.6Bi1O3,8.2
La1.84Ba0.16Cu1O4,8.2
La2Cu0.99Zn0.01O4.099,8.2
La1.9Sr0.1Cu1O4,8.2
La1.89Sr0.11Cu1O4,8.2
La1.91Ba0.09Cu1O4,8.2
La1.885Sr0.115Cu1O4,8.2
La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,8.2
Ca1K1Fe3.932Ni0.068As4,8.2
La1.89Sr0.11Cu1O3.986,8.2
Y0.55Pr0.45Ba2Cu3O7.01,8.19
Ba0.65K0.35Bi1O3,8.18
La1.9Sr0.1Cu1O4,8.18
La1.889Sr0.111Cu1O4,8.174
Ru0.925Ti0.075Sr2Gd1Cu2O8,8.174
Mg1B1.7C0.3,8.16
Eu1.007La0.793Sr0.2Cu1O4,8.15
Cs0.8Fe1.7Se2,8.15
Cs0.8Fe2Se2,8.15
Pr1Fe1As0.8P0.2F0.1O0.9,8.15
La1.9Sr0.1Cu1O4,8.14
La1.875Ba0.025Sr0.1Cu1O4,8.13
Ba0.63K0.37Bi1O3,8.13
La1.81Sr0.19Cu1O4,8.12
Ba0.6K0.4Bi1O3,8.12
La2Cu1O4.054,8.111
Mg0.8Al0.2B2,8.11
La1.9Ba0.1Cu1O4,8.1
La1.89Ba0.11Cu1O4,8.1
La1.85Ba0.15Cu1O4,8.1
La1.88Sr0.12Cu1O4,8.1
Ba1Fe2As1.36P0.64,8.1
La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,8.1
Y1Ba2Cu2.76Zn0.24O7,8.1
Sr0.2La1.8Cu0.99Zn0.01O4,8.1
Ba0.6K0.4Bi1O3,8.1
La1.8Ba0.2Cu1O4,8.1
La1.85Ba0.15Cu1O4,8.1
La1.898Ba0.102Cu1O4,8.1
La1.858Ba0.142Cu1O4,8.1
Rb3C60,8.1
C60Rb2,8.1
C60Rb4,8.1
Y1Sr2Cu2.65Mo0.35O7.2,8.1
Dy2Ba4Cu7O14.61,8.1
Y1Ba2Cu2.9Ni0.1O6.71,8.1
Bi1.95Sr1.65La0.4Cu1F0.4O5.8,8.1
Nd1Ba2Cu3O6.67,8.1
Ba0.63K0.37Bi1O3,8.1
La1.736Nd0.116Ba0.15Cu1O4,8.1
Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,8.1
Ba0.6K0.4Bi1O3,8.1
Y0.3Pr0.7Ba2Cu4O8,8.1
La1.84Sr0.16Cu0.99Co0.01O4,8.1
Sm1Ba2Cu2.9Zn0.1O6.83,8.1
La1.9Sr0.1Cu1O4,8.1
La1.83Sr0.17Cu0.99Ni0.01O4,8.09
La1.78Sr0.22Cu1O4,8.09
La1.81Sr0.19Cu0.995Zn0.005O4,8.08
La1.9Sr0.1Cu1O4,8.07
La1.9Sr0.1Cu1O4.01,8.07
La1.8Sr0.2Cu1O3.95,8.07
La1.91Sr0.09Cu1O4,8.06
La1.736Nd0.116Ba0.15Cu1O4.03,8.06
Eu0.6Pr0.4Ba1.6Sr0.4Cu3O7,8.06
Eu1Ba1.4Pr0.3Sr0.3Cu3O6.92,8.06
Ba0.644K0.356Bi1O3,8.05
Ba0.6K0.4Bi1O2.977,8.05
La1.82Sr0.18Cu0.97Fe0.03O4,8.04
Ba0.6Rb0.4Bi1O3,8.04
La1.8Sr0.2Cu1O4,8.035
La1.65Nd0.2Sr0.15Cu1O4,8.03
C60Rb3,8.02
C60Rb3,8
C60Rb3,8
C60Rb2,8
C60Rb4,8
Cs3Hg3.3C60,8
Mg0.8Al0.2B2,8
La1.92Ce0.08Cu1O4,8
La1.89Ce0.11Cu1O4,8
La1.92Ba0.08Cu1O4,8
La1.875Ba0.125Cu1O4,8
La1.85Sr0.15Cu0.99Ni0.01O4,8
Ba1Fe2As2,8
Eu1Fe2As2,8
Ca1Fe1As1F1,8
La1.67Sr0.33Cu0.94Co0.06O4,8
Fe2As2Sr4Mg0.6Ti1.4O6,8
Eu1Fe2As1.6P0.4,8
K0.86Fe2Se1.82,8
Ca1,8
Cs0.86Fe1.66Se2,8
Eu1Fe2As1.58P0.42,8
La1Fe1As1H0.35,8
Sm1Fe1As1F0.2O0.8,8
Eu1Fe2As2,8
Ca1Fe1As1F0.8H0.2,8
La1Fe1As1F0.11O0.89,8
Th1Fe1As1,8
Cs1Eu1Fe4As4,8
Cs1Eu1Fe4As4,8
La1.87Sr0.13Cu0.998Zn0.003O4,8
Ba0.6K0.4Bi1O3,8
Tm0.5Pr0.5Ba2Cu3O6.95,8
La1.9Sr0.1Cu1H0.1O4,8
Ca0.941Pr0.059Fe2As2,8
La1.91Ba0.09Cu1O4,8
La1.84Ba0.16Cu1O4,8
Sm1La0.8Sr0.2Cu1O3.95,8
La1.84Sr0.16Cu0.99Zn0.01O4,8
Ba0.584K0.416Bi1O3,8
Mg1B1.8C0.2,8
Ba1Fe2As1.34P0.66,8
Ca1Fe2As1.83P0.17,8
Pb0.6Cu1Sr0.8La1.2O5.06,8
La1.78Sr0.22Cu1O4,8
La1.85Sr0.15Cu0.993Zn0.007O4,8
Eu0.56K0.44Fe2As2,8
Ba0.4K0.6Fe2As2,8
Ba0.4Na0.6Fe2As2,8
La1Fe1As1H0.08O0.92,8
Eu1Fe1.4As2P0.6,8
Ba0.4Na0.6Fe2As2,8
La1.85Sr0.15Cu1O4,8
La1.85Sr0.15Cu1O4,8
C60Rb3,8
Er0.5Pr0.5Ba2Cu3O7,8
Ba0.6K0.4Bi1O3,8
La1.8Sr0.2Cu0.995Zn0.005O4,8
C60Rb3,8
C60Rb3,8
Mg0.7Zn0.15Al0.15B2,8
Ba1Fe2As2,8
La1Fe1As1F0.11O0.89,8
La1.81Sr0.19Cu0.94Fe0.06O4,8
La1Fe1As0.9Sb0.1F0.2O0.8,8
La1.9Sr0.1Cu1O4,8
Y1Ba2Cu2.9Fe0.1O6.7,8
Ba0.6K0.4Bi1O3,8
Y0.5Pr0.5Ba2Cu3O7,8
Ca1.5Na0.5Cu1Cl2O2,8
La1.85Sr0.09Ca0.034Ba0.026Cu1O4,8
La1.9Sr0.1Cu1O4,8
Y0.7Pr0.3Ba2Cu3O6.6,8
Ba0.64K0.36Bi1O3,8
La1.9Sr0.1Cu1O4,8
La1.845Nd0.04Sr0.115Cu1O4,8
Bi2Sr1.43La0.57Cu1O6,8
La1.891Ce0.109Cu1O4,8
C60Rb3,8
Mg0.9Li0.1B1.82C0.18,8
La1.85Sr0.15Cu0.992Zn0.008O4,8
La1Fe1As1F0.1O0.9,7.98
La1Fe1As1F0.11O0.89,7.98
Y1Ba2Cu3.88Ni0.12O8,7.97
Ba0.75K0.25Fe2As2,7.97
La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,7.97
Bi1.5Pb0.5Sr1.6La0.4Cu1O6.055,7.96
La1.88Sr0.125Cu0.97O4,7.96
C60Rb3,7.96
La1.875Ba0.125Cu1O4,7.95
Gd1Sr2Ru0.8Cu2.2O8,7.95
La1.76Sr0.2Ho0.04Cu1O4,7.95
C60Rb3,7.95
Ru0.9Sn0.1Sr2Eu1Cu2O8,7.95
La1Fe1As1O0.7,7.94
Ba0.5K0.5Fe1.96Mn0.04As2,7.94
La1.69Sr0.31Cu0.94Fe0.06O4,7.93
La1Fe1As1O0.7,7.92
Tl0.63K0.37Fe1.78Se2,7.92
Ca8.77Nd1.23Pt3Fe10As18,7.92
Cs1Ca2Fe4As4F2,7.92
La1.825Ba0.175Cu1O4,7.92
Ca0.3Ba1.45La1.25Cu3O7,7.92
Ba0.63K0.37Bi1O3,7.91
La1.82Sr0.18Cu0.99Ru0.01O4,7.91
Mg1B1.5C0.5,7.91
La1Fe1As1O0.85,7.91
Ba0.75K0.25Fe2As2,7.91
La1.79Sr0.21Cu0.94Ni0.06O4,7.91
K0.8Fe2Se2,7.9
K0.8Fe2Se2,7.9
Y0.5Pr0.5Ba2Cu3O6.95,7.9
Ba0.6K0.4Fe2As2,7.9
Ca4Al2Fe2As2O6,7.9
