formula,Tc
Y1Ba2Cu2.73Fe0.27O7.1,69
Y1Ba2Cu2.7Fe0.3O7.1,69
Gd1Ba2Cu4O8,69
Al1Sr2Ca2Cu3O9.5,69
Sr2Y1Cu3O7.9,69
Sr2Y1Cu3O7.65,69
Cu0.85Re0.15Sr2Y1Cu2O7.3,69
Ca1La1Ba1Cu3O7,69
La1Ca1Ba1Cu3O7,69
La1Ba1Ca1Cu3O7,69
Y0.8Ca0.2Ba2Cu2.8Co0.2O6.83,69
Pb2Sr2Eu0.9Ca0.1Cu3O8.1,69
Y1Ba2Cu3O6.702,69
Y1Ba2Cu3O6.6,69
Er1Ba2Cu2.94Zn0.06O6.92,69
Hg1Ba2Cu0.97Zn0.03O4.052,69
Y0.8Ga0.2Ba2Cu4O8,69
Eu1Ba2Cu4O8,68.9
Eu1Ba2Cu4O8,68.9
Y0.95Ca0.05Ba1.9La0.1Cu4O7.9,68.8
Y1Ba2Cu3O6.75,68.8
Y0.9Ca0.1Ba2Cu3O6.59,68.8
Ho1Sr0.2Ba1.8Cu4O8,68.8
Y1Ba2Cu4O8,68.8
Y1Ba2Cu3O6.73,68.75
Ca0.2Ba1.55La1.25Cu3O7.159,68.7
Y1Ba1Sr1Cu2.9Sn0.1O7.001,68.6
Ca0.4Ba1.35La1.25Cu3O7.08,68.6
Hg1.4Tl0.6Ba2Y0.4Ca0.6Cu2O7.71,68.6
Y1Ba2Cu3.96Co0.04O8,68.5
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.73,68.5
Ho1Ba2Cu4O8,68.5
La1.25Ba1.55Ca0.2Cu3O7.16,68.5
Bi2Sr1.8Ca1.2Cu2O8,68.4
Y1Ba2Cu2.88Ti0.12O6.88,68.4
Bi2Sr2Ca0.85Pr0.15Cu2O8,68.35
Ho1Sr0.6Ba1.4Cu4O8,68.3
Y0.8Pr0.2Ba2Cu3O7.55,68.3
Eu0.9Pr0.1Ba2Cu3O7,68.3
La0.9Pr0.1Ba2Cu3O7,68.3
Bi1.4Pb0.6Sr2Ca1.8Ga0.2Cu3O7,68.2
Nd0.92Pr0.08Ba2Cu3O7,68.2
Y1Ba2Cu3.96Ni0.04O8,68.2
Bi2Sr2Ca1Cu2O8.25,68.2
Tl1C1Sr2Ba2Cu2O10,68.2
Y1Ba1.6La0.4Cu3O7.14,68.15
Ho1Sr0.4Ba1.6Cu4O8,68.1
Y1Ba2Cu2.52Al0.48O6.74,68
Y1Ba2Cu3O6.66,68
Pb0.7Hg0.3Sr4Cu2C1O10,68
Y0.8Pr0.2Ba2Cu4O8,68
Y0.6Ca0.4Sr1.8Ba0.2Cu2Ga1O7,68
Hg1Ba2Cu1O4.01,68
Y0.8Pr0.2Ba2Cu3O6.81,68
Lu0.7Ca0.3Ba2Cu3O6.4,68
Eu1.8Pr0.2Ba4Cu7O14.779,68
Tm1.6Pr0.4Ba4Cu7O14.722,68
Pb2Sr2Y0.5Ca0.5Cu3F0.253O7.9858,68
Y1Ba2Cu3H0.24O6.765,68
Cu0.5P0.5Sr2Ca1.8Y0.2Cu3O9.25,68
La2.5Y0.5Ca1Ba3Cu6.58Fe0.42O16.599,68
Ca0.2La0.8Ba1.55La0.45Cu3O7.16,68
Tl1Sr2Ca1Cu2O6.8,68
Tl1Sr2Ca1Cu2O6.8,68
Y1Ba1Sr1Cu2.8Mo0.2O7.3,68
La2.5Y0.5Ca1Ba3Cu6.58Fe0.42O16.599,68
Y1Ba2Cu3.98Zn0.02O8,68
Dy1Ba2Cu2.9Ga0.1O6.7,68
Y0.8Pr0.2Ba2Cu3O7,68
Y1Ba2Cu2.82Ni0.18O7,68
La0.9Ca0.1Ba1.5Sr0.5Cu3O6.847,68
Tl1Sr2Ca0.6Y0.4Cu2O7,68
Y1Sr2Cu3O6.92,68
Pb0.5Sr2Ca0.5Ho0.5Cu2.5O7,67.9
Gd0.85Pr0.15Ba2Cu3O7,67.9
Y1Ba1.9La0.1Cu4O7.8,67.8
Bi1.4Pb0.6Sr2Ca1.2Ga0.8Cu3O7,67.7
Sm1Ba2Cu3O6.734,67.6
Y1Ba2Cu2.94Zn0.06O6.97,67.6
Y1Ba2Cu2.95Fe0.05O6.79,67.6
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.73,67.6
Bi1.7Pb0.3Sr2Ca1Cu2O0.27,67.6
Y1La0.2Ba1.8Cu3O7.26,67.6
Y1Ba2Cu3.98Zn0.02O8,67.55
Er0.75Ca0.25Ba2Cu3O6.88,67.5
Y0.8Pr0.2Ba2Cu3O7.67,67.5
Y0.85Ca0.15Ba2Cu2.85Co0.15O6.83,67.5
Y0.75Ca0.25Ba2Cu2.75Co0.25O6.82,67.5
La3Ca0.6Cd0.4Ba3Cu7O16.41,67.5
Bi1.4Pb0.6Sr2Ca1.7Ga0.3Cu3O7,67.4
Y1Ba2Cu3O6.68,67.4
Nd1Ba2Cu3O6.85,67.4
Y1Ba2Cu3O6.71,67.3
Y0.8Ca0.2Ba2Cu3O6.59,67.3
Bi2Sr2Ca1Cu2O8.256,67.2
Yb0.7Pr0.3Ba2Cu3O6.87,67.2
Y1Ba2Cu2.94Zn0.06O6.9,67.1
Y0.6Ca0.2Pr0.2Ba2Cu3O7,67.1
La1.25Ca0.3Ba1.45Cu3O7.11,67.1
Y1Ba2Cu3.98Ni0.02O8,67.1
Bi1.6Pb0.4Sr2Ca2Cu3O10.34,67.1
Y1Ba2Cu2.73Ga0.27O7,67.04
Y1Ba2Cu2.94Zn0.06O7,67.04
Y1Ba1.7La0.3Cu3O7,67
Bi2Sr1.5Ca1.5Cu2O8.25,67
Y0.8Pr0.2Ba2Cu3O7,67
Eu1Ba2Cu4O8,67
Y1Ba2Cu3O6.7,67
Pb0.5Sr2Y0.6Ca0.4Cu2.5O6.97,67
Bi2Sr2Ca0.9Y0.1Cu2I1O8,67
Y1Ba2Cu3O6.84,67
Y0.85Ca0.15Ba2Cu2.85Ni0.15O6.85,67
Y1Ba1.9La0.1Cu3O6.85,67
Y0.6Ca0.4Ba1.2La0.8Cu3O7.15,67
Y1Ba2Cu3.98Zn0.02O8,67
Sr2Y1Cu3O7.75,67
Hg0.65V0.35Sr2Ca0.55Nd0.45Cu2O6.8,67
Cu0.5C0.5Ba2Ca2Cu3O9,67
Bi1.8Pb0.2Sr2Ca1Cu2O8,67
Y1Ba2Cu2.97Zn0.03O6.77,67
Dy1Ba2Cu2.9Ni0.1O6.74,67
La1.5Ba1Ca0.5Cu3O7.126,67
Y1Ba2Cu3O6.65,67
Y2Ba4Cu7O14.95,67
Y1Ba2Cu3O6.7,67
Y1Ba2Cu3O6.68,66.9
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu1.94Zn0.06O8,66.9
Nd1Ba1.2Sr0.8Cu3O6.97,66.9
Y1Ba2Cu3.98Zn0.02O8,66.6
Bi1.4Pb0.6Sr2Ca1Ga1Cu3O7,66.5
Y0.8Pr0.2Ba2Cu3O7.6,66.5
Y0.8Pr0.2Ba2Cu3O7.65,66.5
Y0.7Pr0.3Ba2Cu4O8,66.5
Hg0.5Fe0.5Sr2Y0.5Ca0.5Cu2O6.68,66.5
Hg1.4Tl0.6Ba2Y0.3Ca0.7Cu2O7.68,66.4
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.43,66.3
Y1Ba2Cu2.75Co0.25O7.06,66.2
Y1Ba2Cu2.95Zn0.05O6.85,66.19
Gd0.8Ca0.05Mo0.15Ba2Cu3O6.651,66.1
Y1Ba2Cu3.992Zn0.008O8,66.1
Y1Ba2Cu2.4Ni0.6O6.94,66
La1Ba1Ca1Cu3O6.856,66
Bi2Sr2Ca0.5Y0.5Cu2O8.39,66
Y1Sr2Cu2.8W0.2O7.2,66
Y0.76Ca0.24Ba2Cu2.64Co0.36O6.96,66
Bi2Sr2Ca0.6Y0.4Cu2I1O8,66
Y0.8Ca0.2Ba1.4La0.6Cu3O7.15,66
Er0.45Ca0.4Hf0.15Ba2Cu3O7.1,66
Nd2Ba4Cu7O14.525,66
Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.51,66
La0.5Sm0.5Ba1Ca1Cu3O7,66
Y0.9Pr0.1Ba2Cu4O8,66
La1.75Er0.25Ba2Ca0.5Cu4.5O10.662,66
Y1Ba2Cu3H0.34O7,66
Lu0.75Pr0.25Ba1.7Sr0.3Cu3O6.9,66
Sm1Ba2Cu2.9Fe0.1O6.89,66
Y0.8Pr0.2Ba2Cu4O8,66
Y1Ba1.9Cu2.9Co0.1O6.92,66
Hg0.85Mo0.15Sr2Cu1O4,66
La0.95Ca0.05Ba1.5Sr0.5Cu3O6.878,66
Ba2Ca3Cu4F1.8O8.2,66
Pb0.5Sr2Ca0.5Dy0.5Cu2.5O7,65.9
Gd0.9Mo0.1Ba2Cu3O6.907,65.9
Y0.8Pr0.2Ba2Cu3O8.06,65.8
Sm0.9Pr0.1Ba2Cu3O6.95,65.7
Bi2Sr2Ca1Cu1.96Fe0.04O8,65.7
Y1Ba2Cu2.67Ga0.33O7,65.64
Y0.9Pr0.1Ba2Cu3O6.8,65.6
Nd1.1Ba1.9Cu3O7.05,65.5
Y0.8Pr0.2Ba2Cu3O7.79,65.4
Y1Ba2Cu2.55Ga0.45O7,65.36
Ca0.3Ba1.45La1.25Cu3O7.11,65.3
Y0.9Ca0.1Ba2Cu3O6.6,65.3
Ba2Yb1Cu3O6.66,65.3
La1Ba1.5Sr0.5Cu3O6.967,65.2
Y1Ba2.01Cu2.81Ni0.19O6.7,65
La2Ba4Cu6O13.8,65
Y1Ba2Cu2.85Co0.15O7.03,65
Y1Ba2Cu2.925Zn0.075O6.94,65
Pb2.04Sr2.07Y0.61Ca0.38Cu3O8,65
Pb2Sr2Y0.5Ca0.5Cu3O8.6,65
Bi2Sr2Ca1Cu2O8.2,65
Er1Ba2Cu2.82Ni0.18O7,65
Bi1.4Pb0.6Sr2Ca0.4Nd0.6Cu2O8.24,65
Pb2Sr2Y0.64Ca0.36Cu3O8,65
Y0.95Ca0.05Ba2Cu2.95Zn0.05O6.89,65
Nd1.1Ba1.7Ca0.2Cu3O6.894,65
Nd1Ba1.6Ca0.4Cu3O6.828,65
Nd1.2Ba1.4Sr0.4Cu3O6.731,65
Cu0.8Mo0.2Sr2Y1Cu2O7.3,65
Lu0.8Ca0.2Ba2Cu3O6.54,65
La0.25Sm0.75Ba1Ca1Cu3O7,65
Cu5.5Sr2Ca4Cr0.5O13.35,65
Y1Ba2Cu3.88Fe0.12O8,65
Y1Ba2Cu3.88Fe0.12O8,65
Tl1Sr2Ca0.6Gd0.4Cu2O7,65
Y1Ba2Cu2.94Zn0.06O6.95,65
Er1Ba2Cu2.88Zn0.03Fe0.09O6.95,65
Eu0.8Pr0.2Ba2Cu3O6.7,65
La2.1Gd0.9Ca1Ba2.6Sr0.4Cu6.72In0.28O16.54,65
Ru0.8Sr2Y1Cu2.2O8.1,65
Tl0.5Pb0.5Sr2Ca1Cu2.98Co0.02O7,65
Fe1Se1,65
Tl2Ba2Cu1O6.16,64.9
Y1Ba2Cu2.94Zn0.06O7,64.9
Y1Ba2Cu2.61Ga0.39O7,64.8
Ca0.95Ce0.05Ba1La1Cu3O6.91,64.8
Er0.8Ca0.05Hf0.15Ba2Cu3O6.706,64.8
Y1Ba2Cu3.96Fe0.04O8,64.75
Y1Ba2Cu3O6.89,64.7
Y1Ba2Cu3O6.69,64.7
Y1Ba2Cu2.94Ni0.06O6.78,64.6
Y1Ba2Cu3.975Fe0.025O8,64.6
Y1Ba2Cu3.96Fe0.04O8,64.6
Y1Ba2Cu3.975Fe0.025O8,64.6
Bi2Sr2Ca1Cu2I0.2O8.242,64.6
Y1Ba2Cu3O6.72,64.6
Y1Ba2Cu3O6.66,64.5
Tm1Ba2Cu3O6.72,64.5
Gd0.7Pr0.2Ca0.1Ba2Cu3O7,64.4
Y0.8Pr0.2Ba2Cu3O8.04,64.4
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.43,64.3
Yb1Ba2Cu2.943Zn0.057O6.9,64.3
Y1Ba2Cu3O6.66,64.2
Y1Ba2Cu3O6.66,64.2
Bi4Sr3Ca1Y2Cu4O16,64.1
Tm0.7Pr0.3Ba2Cu3O6.95,64.1
Y1La1.4Ba3.6Cu6O14.2,64
Y1Ba2Cu2.89Co0.11O7,64
Bi2Sr2Ca0.6Y0.4Cu2O8.29,64
Y1Ba2Cu3O6.8,64
Y1Ba2Cu4Li0.062O8,64
Y0.8Ca0.2Ba2Cu2.8Ni0.2O6.77,64
Y0.8Ca0.2Sr1Ba1Cu2.7Ga0.3O7,64
Sr1.4Ba0.6Cu1F2O2,64
Y1Ba2Cu3.8Fe0.2O8,64
Nd1Ba1Sr1Cu3O6.92,64
Ca1Ba1La1Cu3O6.97,64
Er0.94Ca0.06Ba2Cu2.82Co0.18O6.76,64
Er0.94Ca0.04Ba2Cu2.82Co0.18O6.76,64
Er0.76Ca0.24Ba1.4Sr0.6Cu2.76Co0.24O6.84,64
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.75,64
Sr1.4Ba0.6Cu1F2O2,64
Sr1.4Ba0.6Cu1F2O2,64
La1.7Gd0.3Ba2Ca0.6Cu4.6O10.9,64
Bi2Sr2Ca0.6Y0.4Cu2O8.29,64
Y1Ba1.9La0.1Cu3O8,64
Y1Sr2Cu3O7.2,64
Y1Ba2Cu2.88Zn0.12O6.95,64
Sr2Y1Ru0.5Cu0.5O6,64
Y1Ba2Cu2.75Ni0.25O7,63.9
Y1Ba2Cu3O6.7,63.9
Y1Ba2Cu2.9Fe0.1O6.85,63.8
Y1Ba2Cu3.98Zn0.02O8,63.8
Y1Ba1Sr1Cu2.85Sn0.15O7.06,63.8
Y1Ba2Cu3.92Co0.08O8,63.75
Y1Ba2Cu3.96Ni0.04O8,63.7
Y1Ba1Sr1Cu2.85Sn0.15O7.062,63.7
Y1Ba2Cu3O6.73,63.7
Y1Ba2Cu2.925Zn0.075O6.85,63.6
Pb2Sr2Ho0.5Ca0.5Cu2.982Al0.018O8,63.6
Hg0.92Ba2.05Cu1.03O4.103,63.6
Y1Ba2Cu2.8Ni0.2O7,63.5
Pb0.5Cd0.5Sr2Y0.5Ca0.5Cu2O7,63.5
Ca0.4Ba1.25La1.35Cu3O7.16,63.5
Y1Ba2Cu3.939Ni0.061O8,63.5
Eu0.8Pr0.2Ba2Cu4O8,63.5
Hg0.5Fe0.5Sr2Y0.2Ca0.8Cu2O6.63,63.5
Bi1.7Pb0.3Sr2Ca0.6Y0.4Cu2O8,63.5
Y0.7Pr0.3Ba2Cu4O8,63.5
Tl0.5Pb0.5Sr2Ca1Cu2.98Ni0.02O7,63.5
Y1Ba2Cu3O6.66,63.32
Y1Ba2Cu2.4Ga0.6O7,63.31
Y0.8Pr0.2Ba2Cu3O7.2,63.3
Gd1Ba1.9Pr0.1Cu3O7.03,63.3
Bi2Sr2Ca1Cu2I0.43O8.21,63.1
Y1Ba2Cu3.98Ni0.02O8,63.1
Y1Ba2Cu2.697Mn0.303O6.9,63
Y1Ba2Cu2.05Al0.95O6.7,63
Y1Sr2Cu2.8Re0.2O7.2,63
Ga1Sr2Ca3Cu4O11.5,63
Y1Ba2Cu3O6.7,63
Al1Sr2Ca2Cu3O9.3,63
Y1Ba2Cu3O6.68,63
Eu1.6Pr0.4Ba4Cu7O14.761,63
Tl0.5Pb0.5Sr4Cu2C7.75O23.25,63
La1Ba1Ca1Cu3O7,63
Y1Ba2Cu3O6.76,63
Eu0.8Pr0.2Ba2Cu3O7,63
Y1Ba2Cu3.964Ni0.036O8,63
Y0.6Pr0.4Ba2Cu4O7.95,63
Y1Ba2Cu3O6.68,63
Y1Ba2Cu3O6.68,63
Nd1Ba2Cu3O6.78,63
Y1Ba2Cu3.976Zn0.024O8,63
Y1Ba2Cu3.972Zn0.028O8,63
Yb0.7Pr0.3Ba1.7Sr0.3Cu3O6.93,63
Y1Ba2Cu3O6.7,63
Dy1Ba2Cu2.8Ni0.2O6.83,63
Y0.8Ce0.1Ca0.1Ba2Cu4O8,63
Y1Ba1.75Cu2.75Co0.25O7.06,63
Er1Ba2Cu2.91Zn0.06Fe0.03O6.93,63
La0.7Ca0.2Pr0.1Ba1.5Sr0.5Cu3O6.809,63
La1.25Ca0.25Ba1.5Cu3O7.087,62.9
Y0.8Pr0.2Ba2Cu3O7.5,62.9
Y1Ba2Cu3.96Mn0.04O8,62.8
Y0.8Pr0.2Ba2Cu3O6.91,62.7
Bi2Sr2Ca0.6Y0.4Cu2O8,62.7
Y1Ba1.7La0.3Cu4O7.8,62.7
Bi1.4Pb0.6Sr2Ga2Cu3O7,62.7
Y0.8Pr0.2Ba2Cu3O7.3,62.6
Y0.8Ca0.2Ba2Cu3O6.51,62.6
Y1Ba2Cu3O6.66,62.6
Y0.7Pr0.3Ba2Cu3O6.95,62.5
Y1Ba2Cu3.96Co0.04O8,62.5
Y1Ba2Cu3O6.7,62.5
Y1Sr2Cu3O7.5,62.5
Y1Ba2Cu3.96Ni0.04O8,62.4
Hg0.9Cr0.1Sr2Cu1O4,62.3
Y1Ba2Cu3O6.64,62.25
Y1Ba2Cu3O6.65,62.2
Yb0.9Ca0.1Ba1.6Sr0.4Cu3O6.89,62.1
Bi1.7Pb0.3Sr2Ca0.65Y0.35Cu1.94Zn0.06O8,62.1
Y1Ba2Cu3O6.75,62.1
Y0.99Ba1.99Cu2.847Li0.153O6.4,62
Y1Ba2.01Cu2.806Cr0.194O7.3,62
Y1Ba2Cu3O6.72,62
Y1Ba2Cu3O6.62,62
Tl2Ba2Cu1O6.03,62
Pb0.5Sr2Ca0.5Sm0.5Cu2.5O7,62
Pb0.5Ca1Sr2Y0.5Cu2O7,62
Sr2Ho1Cu3O,62
Y0.75Ca0.25Ba2Cu2.75Ni0.25O6.77,62
Sr1.5Ba0.5Cu1F2O2,62
Sr2Y1Cu3O7.95,62
Sr2Y1Cu3O7.45,62
Sr2Tm1Cu3O7.65,62
Sr2Tm1Cu3O7.2,62
Sr2Tm1Cu3O7.48,62
Pb2Sr2Y0.5Ca0.5Cu3O8.1882,62
Y1Ba2Cu3O6.63,62
Tl1Sr2Ca0.4Tb0.6Cu2O7,62
Y1Ba2Cu2.94Ni0.06O7,62
Y1Ba2Cu2.4Fe0.6O7.453,62
Dy1Ba2Cu2.94Zn0.06O6.9,62
Y1Ba2Cu4O8,62
La1.5Ba1.1Ca0.4Cu3O7.082,62
Y1Ba2Cu3O6.73,62
Y1Ba2Cu2.988Zn0.012O6.75,62
La0.75Ca0.15Pr0.1Ba1.5Sr0.5Cu3O6.845,62
Y0.8Pr0.2Ba2Cu4O8,62
La1Fe1P1F0.1O0.9,62
Y0.8Ca0.2Ba2Cu3O6.5,61.9
Y1La0.2Ba1.8Cu3O7.16,61.7
Y1Ba2Cu3O6.67,61.5
Sr2Y1Ru0.5Cu0.5O6,61.5
Y0.9Pr0.1Ba2Cu3O6.85,61.5
Y1Ba1.7La0.3Cu3O7.059,61.4
Y1Ba2Cu2.97Zn0.03O6.76,61.4
Y1Ba1.8La0.2Cu3O6.9,61.4
Y1Ba2Cu3O6.61,61.38
Y1Ba2Cu3O6.52,61.34
Er1Ba2Cu3O6.64,61.3
Y1Ba2Cu3O6.61,61.3
Y1Ba2Cu3O6.61,61.25
Y1Ba2Cu3O6.59,61.2
Y1Ba2Cu3O6.59,61.2
Er0.7Pr0.3Ba2Cu3O7,61.1
Y1Ba2Cu3O6.63,61.1
Y1Ba2Cu3O6.75,61.1
Bi2Sr2Ca0.7Pr0.3Cu2O8,61
Y0.7Pr0.3Ba2Cu4O8,61
Tl1Ba2Sr2Cu2C1O10,61
Y1Ba1.9La0.1Cu4O8,61
Y1Ba1.87La0.13Cu4O8,61
Y1Ba1.7La0.3Cu3O7.02,61
Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.2,61
Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.6,61
Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.4,61
Y0.7Pr0.3Ba2Cu4O8,61
Tl1Sr2Ba2Cu2C0.9N0.1O10,61
Tl1Sr2Ba2Cu2C0.8N0.2O10,61
Y0.75Ca0.25Ba2Cu2.75Co0.25O6.8,61
Hg1Ba2Cu1O4.01,61
Y1Ba2Cu3.84Fe0.16O8,61
Y1Ba2Cu3.84Fe0.16O8,61
Ru1Sr2Gd0.9Ca0.1Cu2O8,61
Lu0.7Pr0.3Ba1.7Sr0.3Cu3O6.89,61
Hg1Ba2Cu1O4.01,61
Hg1Ba2Cu1O4,61
Y0.8Ca0.2Ba2Cu3O6.49,61
Tl0.7Gd0.3Sr2Ca0.8Cr0.2Cu2O7,61
Y1Ba2Cu3O6.62,60.9
Y1Ba2Cu3O6.72,60.8
Y1Ba2Cu2.94Zn0.06O6.84,60.8
Bi2Sr2Ca0.7Pr0.3Cu2O8.299,60.8
Bi2Sr2Ca1Cu2O8.28,60.7
Bi1.7Pb0.3Sr2Ca0.75Y0.25Cu1.94Zn0.06O8,60.6
Y0.7Pr0.3Ba2Cu3O6.942,60.6
Y0.7Pr0.3Ba2Cu3O6.942,60.6
Y1Ba2Cu3O6.67,60.6
Ca0.9Ce0.1Ba1La1Cu3O7.02,60.5
Bi2Sr2Ca0.9Pr0.1Cu2O8,60.5
Y1Ba2Cu3.92Fe0.08O8,60.5
Y0.6Pr0.4Ba1Sr1Cu3O6.9,60.5
Y1Ba2Cu3O6.666,60.5
Nd1Ba2Cu3O6.23,60.5
Bi2.2Sr1.72La0.08Ca1Cu2O8,60.5
Y1Ba2Cu2.7Ni0.3O6.97,60.4
C0.57Sr2Ca0.7Y0.3Cu2.33O6.78,60.3
Y1Ba1.8La0.2Cu4O7.9,60.1
Y1Ba2Cu2.94Fe0.06O7,60
Y2La0.6Ba3.4Cu6O14.02,60
Y1Ba2Cu2.994Zn0.006O6.63,60
Y1Ba2Cu3O6.7,60
Y2Ba4Cu7O14.68,60
Y1Ba2Cu2.91Fe0.09O6.83,60
Bi2Sr2Ca1Cu2O8,60
Y1Ba1.7La0.3Cu3O7.1,60
Pb0.5Sr2Ca0.5Nd0.5Cu2.5O7,60
Pb0.5Sr2Ca0.5Eu0.5Cu2.5O7,60
Pb0.5Sr2Ca0.5Gd0.5Cu2.5O7,60
Y2Ba4Cu7O14.53,60
C0.55Sr2.03Ca0.62Y0.35Cu2.35O6.79,60
Sr1.6Ba0.4Cu1F2O2,60
Tl1.2Sr2Ca0.8Cu2O6.862,60
Y0.9Ca0.1Ba1.5La0.5Cu3O7.13,60
La1.8Sr0.2Ca1Cu2O5.98,60
Hg1Ba2Cu1O4.13,60
Y1Ba2Cu3O6.63,60
Ca1La1Ba1Cu2.97Zn0.03O7,60
Tm1.4Pr0.6Ba4Cu7O14.667,60
Ba1.6Sr0.4Yb1Cu3O6.75,60
Tl0.5Pb0.5Sr4Cu2C7O21,60
Y0.8Pr0.2Ba2Cu4O8,60
Bi1.6Pb0.4Sr2Cu3Ca2O10.08,60
Y1Ba2Cu3O6.74,60
La1Ba0.8Ca1.2Cu3O7.11,60
La1.9Yb0.3Ba1.9Ca0.6Cu5O11.797,60
Y0.6Pr0.4Ba2Cu4O8,60
Tl1Sr2Ca0.4Gd0.6Cu2O7,60
Ca0.4Ba1.35La1.25Cu3O7.05,60
Y1Ba2Cu2.3Fe0.7O7.484,60
La1.2Ba1.5Ca0.3Cu3O6.93,60
Pr1Ba2Cu3O6.6,60
Y1Ba2Cu3O6.6,60
Hg1Ba2Cu1O4.1,60
Y1Ba2Cu2.95Zn0.05O6.8,60
Y1Ba2Cu2.91Zn0.09O6.68,60
Hg1Ba2Cu1O4.1,60
Fe0.5Ba1Sr1Y1Cu2.5O7.35,60
Fe0.5Ba2Eu1Cu2.5O7.51,60
Fe0.5Ba2Tm1Cu2.5O7.43,60
Hg0.4Pr1.1Sr2Ca0.5Cu2O6.9,60
H2S1,60
Fe1Se1,60
Fe1Se0.99,6.99
Pb0.93Tl0.075,6.98
Pb1Tl0.075,6.98
Nd1Fe1As0.2P0.8F0.1O0.9,6.98
Mg1C0.885B0.04Ni3,6.97
Sb2Te3,6.97
Ca3Ir4Sn13,6.97
Sc4.5Dy0.5Ir4Si10,6.95
Cr0.071Nb0.929,6.95
Nb1Se2,6.95
La1Mo6S8,6.95
In0.2Pb0.8,6.95
Nb0.9V0.1,6.95
Au2Pb1,6.95
Ti0.6V0.4,6.95
Li2Pd3B1,6.95
Ba1Pt3Au1Ge12,6.95
Sc0.4V0.6,6.94
Lu0.65Er0.35Ru1B2,6.94
Mg1C1Ni2.995Ru0.005,6.93
Mg1C1Ni2.999Fe0.001,6.93
La1Fe1P1F0.05O0.95,6.93
Bi1Te1Cl1,6.93
Cd0.1Pd0.9,6.92
La2.9745Gd0.0255In1,6.92
Mg1C1Ni2.995Ru0.005,6.91
Li2Pd2.4Ni0.6B1,6.91
Zr0.5Lu0.5P1Se1,6.91
Y4Dy1Os4Ge10,6.9
Hg1Sm0.5In0.5Pb2,6.9
Mg1C1.6Ni3,6.9
Mg1C1Ni3,6.9
Bi0.25Pb0.75,6.9
Ge1V3,6.9
Hf0.2Ta0.8,6.9
In0.5Sn0.5,6.9
Mo0.39Ru0.61,6.9
V3Ga0.793Sb0.207,6.9
V3Ga0.78Sn0.22,6.9
V50Ti45Mo5,6.9
V50Ti49Mo1,6.9
Nb2Se2,6.9
Mg1C1Ni3,6.9
Hf0.2Ta0.8,6.9
La5B2C6,6.9
Mo1.965Zr0.035B1C1,6.9
Nb1Se2,6.9
Mg1.2C1.52B0.08Ni3,6.9
Ca3Ir4Sn13,6.9
K0.4Mo1S2,6.9
Rb0.3Mo1S2,6.9
Cs0.3Mo1S2,6.9
K0.4Mo1S2,6.9
K0.4Mo1S2,6.9
Rb0.3Mo1S2,6.9
Cs0.3Mo1S2,6.9
La1Ru3Si2,6.89
Mg1C0.814B0.111Ni3,6.88
Pb0.89Tl0.11,6.88
Pb1Tl0.12,6.88
Mg1C1Ni2.7Fe0.3,6.88
Er0.9Gd0.1Rh4B4,6.88
Li2Pd3B1,6.87
Er0.91Gd0.09Rh4B4,6.87
Ti0.106V0.894,6.86
Pr0.8Sr0.2Fe0.9Co0.1As1O1,6.86
Ba0.1K0.9Fe2As2,6.86
Bi2Se3,6.86
Ce1Bi1S2F0.9O0.1,6.855
Hf0.4Ta0.6,6.85
Ba1Fe1.924Co0.076As2,6.85
Mg1C1Ni3,6.84
Nb0.63Ta0.37,6.84
Sc0.6V0.4,6.84
Ba1Fe1.58Ru0.42As2,6.83
Mo1.8W0.2B1C1,6.82
Si1,6.8
C3Er0.1Th1.9,6.8
Cs0.3Mo1S2,6.8
Cu0.1Sn0.9,6.8
In0.1Pb0.9,6.8
Ir0.2Ru0.05Zr0.75,6.8
Nb0.64Ta0.36,6.8
Re0.92V0.08,6.8
Re0.67Zr0.33,6.8
Re2Zr1,6.8
Nb3Sn0.56Ge0.44,6.8
Nb3Sn0.3Sb0.7,6.8
Ir1Mo3,6.8
Re0.92V0.08,6.8
Nb25Ti65Mo10,6.8
Y1Ni1.8Co0.2B2C1,6.8
La1Mo6S8,6.8
Mg1C1Ni2.97Cu0.03,6.8
La0.92Tm0.08Ru3Si2,6.8
B6Y1,6.8
Y0.9La0.1B6,6.8
Nb0.7Ta0.3,6.8
Mg1C1Ni3,6.8
Th1.9Er0.1C3,6.8
Th1.6Sc0.4C3,6.8
La1Mo6S8,6.8
La0.95Ce0.05Ru4P12,6.8
Ba4C60,6.8
Ga0.1Fe0.9Se0.85,6.8
Ga0.25Fe0.75Se0.85,6.8
Ca3Ir4Sn13,6.8
Nb4Fe1Si1,6.8
Ca1Ge3,6.8
Fe1Te0.88S0.12,6.8
Ba8Al5Si41,6.8
